datetime,IHUALIEN3 Temperature,IHUALIEN3 Dew Point,IHUALIEN3 Humidity,IHUALIEN3 Wind,IHUALIEN3 Speed,IHUALIEN3 Gust,IHUALIEN3 Pressure,IHUALIEN3 Precip. Rate.,IHUALIEN3 Precip. Accum.,IHUALIEN3 UV,IHUALIEN3 Solar
2024-04-02 12:30:00,31.3,22.75,60.5,180.0,2.3499999999999996,5.65,1004.25,0.0,0.0,8.0,671.0
2024-04-02 12:40:00,31.6,22.85,60.0,168.75,1.65,4.75,1004.06,0.0,0.0,8.0,694.05
2024-04-02 12:50:00,31.85,23.35,61.0,213.75,4.550000000000001,8.8,1003.78,0.0,0.0,8.0,700.05
2024-04-02 13:00:00,32.1,23.5,60.5,202.5,3.5999999999999996,7.65,1003.73,0.0,0.0,8.0,756.8499999999999
2024-04-02 13:10:00,32.0,24.75,65.5,168.75,7.800000000000001,14.15,1003.73,0.0,0.0,7.5,749.95
2024-04-02 13:20:00,31.700000000000003,24.45,65.5,157.5,6.85,12.4,1003.45,0.0,0.0,7.5,771.75
2024-04-02 13:30:00,31.200000000000003,23.950000000000003,65.5,157.5,3.55,8.9,1003.285,0.0,0.0,5.5,610.7
2024-04-02 13:40:00,31.05,23.450000000000003,64.0,191.25,3.4,7.75,1003.05,0.0,0.0,6.5,763.25
2024-04-02 13:50:00,31.25,23.75,64.5,157.5,3.75,7.8999999999999995,1003.05,0.0,0.0,5.5,699.9
2024-04-02 14:00:00,31.35,24.799999999999997,68.0,157.5,3.7,7.65,1002.725,0.0,0.0,3.0,329.2
2024-04-02 14:10:00,31.200000000000003,24.700000000000003,68.0,168.75,3.55,7.449999999999999,1002.71,0.0,0.0,3.0,307.45000000000005
2024-04-02 14:20:00,30.799999999999997,24.05,67.5,202.5,1.2,3.7,1002.71,0.0,0.0,3.0,285.70000000000005
2024-04-02 14:30:00,30.65,24.35,69.5,191.25,3.2,6.4,1002.6400000000001,0.0,0.0,3.0,268.79999999999995
2024-04-02 14:40:00,30.55,24.1,68.5,157.5,0.45,1.8499999999999999,1002.37,0.0,0.0,3.0,288.9
2024-04-02 14:50:00,30.55,24.35,69.5,191.25,0.15000000000000002,0.7,1002.37,0.0,0.0,3.5,467.4
2024-04-02 15:00:00,30.65,24.35,69.0,101.25,0.6000000000000001,2.4,1002.37,0.0,0.0,3.0,558.75
2024-04-02 15:10:00,30.8,24.799999999999997,70.5,146.25,1.85,4.2,1002.27,0.0,0.0,2.5,467.65
2024-04-02 15:20:00,30.6,25.15,72.5,146.25,3.85,8.3,1002.22,0.0,0.0,2.0,340.5
2024-04-02 15:30:00,30.200000000000003,24.85,73.5,146.25,4.5,9.15,1002.37,0.0,0.0,2.0,499.75
2024-04-02 15:40:00,29.75,24.5,73.0,135.0,0.8999999999999999,2.5999999999999996,1002.37,0.0,0.0,2.0,227.95
2024-04-02 15:50:00,29.5,24.4,74.0,135.0,0.8,2.35,1002.22,0.0,0.0,2.0,186.15
2024-04-02 16:00:00,29.35,24.45,75.0,168.75,2.15,4.95,1002.22,0.0,0.0,2.0,153.8
2024-04-02 16:10:00,29.1,24.45,76.0,157.5,0.75,2.45,1002.05,0.0,0.0,1.0,136.7
2024-04-02 16:20:00,28.85,24.25,76.0,146.25,1.0,3.2,1002.03,0.0,0.0,1.0,130.39999999999998
2024-04-02 16:30:00,28.65,24.3,77.0,146.25,2.15,5.25,1002.2,0.0,0.0,1.0,92.9
2024-04-02 16:40:00,28.45,24.15,77.5,168.75,0.7,2.95,1002.235,0.0,0.0,1.0,110.5
2024-04-02 16:50:00,28.3,23.9,77.0,191.25,0.25,0.9,1002.05,0.0,0.0,1.0,98.65
2024-04-02 17:00:00,28.3,24.05,78.0,213.75,0.0,0.0,1002.37,0.0,0.0,1.0,82.8
2024-04-02 17:10:00,28.3,24.1,78.0,180.0,0.0,0.0,1002.05,0.0,0.0,1.0,78.05000000000001
2024-04-02 17:20:00,28.25,24.2,78.5,135.0,0.44999999999999996,1.5499999999999998,1002.37,0.0,0.0,1.0,61.75
2024-04-02 17:30:00,28.15,24.299999999999997,79.5,157.5,0.8,3.0,1002.37,0.0,0.0,1.0,45.4
2024-04-02 17:40:00,27.9,24.25,80.5,146.25,0.25,0.95,1002.37,0.0,0.0,0.0,27.45
2024-04-02 17:50:00,27.65,24.15,81.0,135.0,0.0,0.0,1002.385,0.0,0.0,0.0,19.1
2024-04-02 18:00:00,27.4,23.95,81.5,191.25,0.0,0.0,1002.37,0.0,0.0,0.0,5.8
2024-04-02 18:10:00,27.3,23.9,81.5,168.75,0.0,0.0,1002.37,0.0,0.0,0.0,0.05
2024-04-02 18:20:00,27.15,23.85,82.0,168.75,0.0,0.0,1002.37,0.0,0.0,0.0,0.0
2024-04-02 18:30:00,27.05,23.95,83.0,202.5,0.0,0.0,1002.37,0.0,0.0,0.0,0.0
2024-04-02 18:40:00,26.85,23.85,83.5,247.5,0.0,0.0,1002.37,0.0,0.0,0.0,0.0
2024-04-02 18:50:00,26.75,23.8,84.0,236.25,0.0,0.0,1002.4200000000001,0.0,0.0,0.0,0.0
2024-04-02 19:00:00,26.55,23.85,85.0,236.25,0.0,0.0,1002.54,0.0,0.0,0.0,0.0
2024-04-02 19:10:00,26.45,23.85,85.5,180.0,0.0,0.0,1002.455,0.0,0.0,0.0,0.0
2024-04-02 19:20:00,26.25,23.95,87.0,315.0,0.0,0.0,1002.5550000000001,0.0,0.0,0.0,0.0
2024-04-02 19:30:00,25.9,23.799999999999997,88.0,315.0,0.0,0.0,1002.71,0.0,0.0,0.0,0.0
2024-04-02 19:40:00,25.6,23.5,88.0,0.0,0.0,0.0,1002.71,0.0,0.0,0.0,0.0
2024-04-02 19:50:00,25.4,23.3,88.0,236.25,0.0,0.0,1002.71,0.0,0.0,0.0,0.0
2024-04-02 20:00:00,25.3,23.2,88.0,258.75,0.0,0.0,1002.93,0.0,0.0,0.0,0.0
2024-04-02 20:10:00,25.3,23.2,88.0,67.5,0.0,0.0,1003.05,0.0,0.0,0.0,0.0
2024-04-02 20:20:00,25.25,23.15,88.0,326.25,0.0,0.0,1003.05,0.0,0.0,0.0,0.0
2024-04-02 20:30:00,25.2,23.1,88.0,157.5,0.0,0.0,1003.05,0.0,0.0,0.0,0.0
2024-04-02 20:40:00,25.15,23.25,89.0,303.75,0.0,0.0,1003.05,0.0,0.0,0.0,0.0
2024-04-02 20:50:00,25.05,23.15,89.0,247.5,0.0,0.0,1003.39,0.0,0.0,0.0,0.0
2024-04-02 21:00:00,25.0,23.25,89.5,315.0,0.0,0.0,1003.135,0.0,0.0,0.0,0.0
2024-04-02 21:10:00,24.95,23.25,90.0,258.75,0.0,0.0,1003.22,0.0,0.0,0.0,0.0
2024-04-02 21:20:00,24.9,23.2,90.0,281.25,0.0,0.0,1003.285,0.0,0.0,0.0,0.0
2024-04-02 21:30:00,24.75,23.25,91.0,315.0,0.0,0.0,1003.3199999999999,0.0,0.0,0.0,0.0
2024-04-02 21:40:00,24.55,23.15,92.0,213.75,0.0,0.0,1003.05,0.0,0.0,0.0,0.0
2024-04-02 21:50:00,24.4,23.05,92.0,270.0,0.0,0.0,1003.05,0.0,0.0,0.0,0.0
2024-04-02 22:00:00,24.25,22.85,92.0,315.0,0.0,0.0,1003.05,0.0,0.0,0.0,0.0
2024-04-02 22:10:00,24.2,22.85,92.5,213.75,0.0,0.0,1002.915,0.0,0.0,0.0,0.0
2024-04-02 22:20:00,24.1,22.85,92.5,236.25,0.0,0.0,1002.71,0.0,0.0,0.0,0.0
2024-04-02 22:30:00,24.0,22.8,93.0,303.75,0.0,0.0,1002.71,0.0,0.0,0.0,0.0
2024-04-02 22:40:00,23.95,22.75,93.0,315.0,0.0,0.0,1002.54,0.0,0.0,0.0,0.0
2024-04-02 22:50:00,23.85,22.65,93.0,303.75,0.0,0.0,1002.37,0.0,0.0,0.0,0.0
2024-04-02 23:00:00,23.8,22.6,93.0,270.0,0.0,0.0,1002.37,0.0,0.0,0.0,0.0
2024-04-02 23:10:00,23.7,22.5,93.0,236.25,0.0,0.0,1002.37,0.0,0.0,0.0,0.0
2024-04-02 23:20:00,23.6,22.6,94.0,337.5,0.0,0.0,1002.37,0.0,0.0,0.0,0.0
2024-04-02 23:30:00,23.5,22.5,94.0,213.75,0.0,0.0,1002.37,0.0,0.0,0.0,0.0
2024-04-02 23:40:00,23.35,22.35,94.0,326.25,0.0,0.0,1002.37,0.0,0.0,0.0,0.0
2024-04-02 23:50:00,23.2,22.25,94.5,191.25,0.0,0.0,1002.37,0.0,0.0,0.0,0.0
2024-04-03 00:00:00,23.1,22.3,95.0,337.5,0.0,0.0,1002.37,0.0,0.0,0.0,0.0
2024-04-03 00:10:00,23.0,22.2,95.0,225.0,0.0,0.0,1002.37,0.0,0.0,0.0,0.0
2024-04-03 00:20:00,23.0,22.2,95.0,270.0,0.0,0.0,1002.37,0.0,0.0,0.0,0.0
2024-04-03 00:30:00,23.0,22.2,95.0,270.0,0.0,0.0,1002.37,0.0,0.0,0.0,0.0
2024-04-03 00:40:00,22.9,22.1,95.0,258.75,0.0,0.0,1002.065,0.0,0.0,0.0,0.0
2024-04-03 00:50:00,22.8,22.0,95.0,191.25,0.0,0.0,1002.2,0.0,0.0,0.0,0.0
2024-04-03 01:00:00,22.7,21.9,95.0,78.75,0.0,0.0,1002.03,0.0,0.0,0.0,0.0
2024-04-03 01:10:00,22.6,21.8,95.0,270.0,0.0,0.0,1002.03,0.0,0.0,0.0,0.0
2024-04-03 01:20:00,22.5,21.7,95.0,326.25,0.0,0.0,1002.03,0.0,0.0,0.0,0.0
2024-04-03 01:30:00,22.5,21.7,95.0,247.5,0.0,0.0,1002.03,0.0,0.0,0.0,0.0
2024-04-03 01:40:00,22.4,21.75,96.0,225.0,0.0,0.0,1002.03,0.0,0.0,0.0,0.0
2024-04-03 01:50:00,22.3,21.7,96.0,258.75,0.0,0.0,1002.03,0.0,0.0,0.0,0.0
2024-04-03 02:00:00,22.2,21.6,96.0,315.0,0.0,0.0,1002.2,0.0,0.0,0.0,0.0
2024-04-03 02:10:00,22.1,21.5,96.0,281.25,0.0,0.0,1001.9300000000001,0.0,0.0,0.0,0.0
2024-04-03 02:20:00,22.0,21.4,96.0,191.25,0.0,0.0,1002.03,0.0,0.0,0.0,0.0
2024-04-03 02:30:00,21.9,21.3,96.0,135.0,0.0,0.0,1002.03,0.0,0.0,0.0,0.0
2024-04-03 02:40:00,21.8,21.2,96.0,292.5,0.0,0.0,1002.03,0.0,0.0,0.0,0.0
2024-04-03 02:50:00,21.9,21.3,96.0,168.75,0.0,0.0,1002.03,0.0,0.0,0.0,0.0
2024-04-03 03:00:00,21.9,21.3,96.0,281.25,0.0,0.0,1002.03,0.0,0.0,0.0,0.0
2024-04-03 03:10:00,21.9,21.3,96.0,225.0,0.0,0.0,1002.03,0.0,0.0,0.0,0.0
2024-04-03 03:20:00,21.75,21.2,96.0,202.5,0.0,0.0,1002.03,0.0,0.0,0.0,0.0
2024-04-03 03:30:00,21.65,21.05,96.0,213.75,0.0,0.0,1002.03,0.0,0.0,0.0,0.0
2024-04-03 03:40:00,21.5,20.9,96.0,292.5,0.0,0.0,1002.2,0.0,0.0,0.0,0.0
2024-04-03 03:50:00,21.45,20.85,96.0,157.5,0.0,0.0,1002.25,0.0,0.0,0.0,0.0
2024-04-03 04:00:00,21.4,20.8,96.0,326.25,0.0,0.0,1002.2,0.0,0.0,0.0,0.0
2024-04-03 04:10:00,21.35,20.75,96.0,281.25,0.0,0.0,1002.37,0.0,0.0,0.0,0.0
2024-04-03 04:20:00,21.25,20.7,96.0,292.5,0.0,0.0,1002.37,0.0,0.0,0.0,0.0
2024-04-03 04:30:00,21.2,20.7,97.0,270.0,0.0,0.0,1002.37,0.0,0.0,0.0,0.0
2024-04-03 04:40:00,21.2,20.7,97.0,213.75,0.0,0.0,1002.5550000000001,0.0,0.0,0.0,0.0
2024-04-03 04:50:00,21.25,20.7,97.0,258.75,0.0,0.0,1002.71,0.0,0.0,0.0,0.0
2024-04-03 05:00:00,21.2,20.7,97.0,180.0,0.0,0.0,1002.88,0.0,0.0,0.0,0.0
2024-04-03 05:10:00,21.15,20.65,97.0,180.0,0.0,0.0,1003.065,0.0,0.0,0.0,0.0
2024-04-03 05:20:00,21.05,20.55,97.0,258.75,0.0,0.0,1003.22,0.0,0.0,0.0,0.0
2024-04-03 05:30:00,21.0,20.5,97.0,292.5,0.0,0.0,1003.39,0.0,0.0,0.0,0.0
2024-04-03 05:40:00,20.9,20.4,97.0,236.25,0.0,0.0,1003.4200000000001,0.0,0.0,0.0,1.7
2024-04-03 05:50:00,20.9,20.4,97.0,225.0,0.0,0.0,1003.73,0.0,0.0,0.0,12.1
2024-04-03 06:00:00,20.9,20.4,97.0,247.5,0.0,0.0,1003.73,0.0,0.0,0.0,25.8
2024-04-03 06:10:00,21.0,20.4,96.0,270.0,0.0,0.0,1004.06,0.0,0.0,1.0,35.05
2024-04-03 06:20:00,21.1,20.5,96.0,202.5,0.0,0.0,1004.06,0.0,0.0,1.0,44.45
2024-04-03 06:30:00,21.2,20.5,95.5,326.25,0.0,0.0,1004.4,0.0,0.0,1.0,58.65
2024-04-03 06:40:00,21.25,20.45,95.0,202.5,0.0,0.0,1004.4,0.0,0.0,1.0,80.1
2024-04-03 06:50:00,21.549999999999997,20.45,93.0,236.25,0.0,0.0,1004.74,0.0,0.0,1.0,103.30000000000001
2024-04-03 07:00:00,22.2,20.3,89.0,258.75,0.0,0.0,1004.74,0.0,0.0,1.0,122.1
2024-04-03 07:10:00,23.15,20.65,85.5,292.5,0.0,0.0,1005.08,0.0,0.0,1.0,143.2
2024-04-03 07:20:00,24.05,20.95,82.5,202.5,0.0,0.0,1004.9449999999999,0.0,0.0,1.5,168.64999999999998
2024-04-03 07:30:00,25.2,21.05,77.5,123.75,0.0,0.0,1005.08,0.0,0.0,2.0,197.3
2024-04-03 07:40:00,26.2,21.950000000000003,77.5,225.0,0.0,0.0,1004.98,0.0,0.0,2.0,221.75
2024-04-03 07:50:00,26.950000000000003,22.3,75.5,213.75,0.0,0.0,1005.08,0.0,0.0,2.0,254.0
2024-04-03 08:00:00,27.6,22.25,72.5,247.5,0.0,0.0,1005.08,0.0,0.0,2.0,283.4
2024-04-03 08:10:00,28.1,22.75,72.5,213.75,0.0,0.0,1005.42,0.0,0.0,2.5,316.75
2024-04-03 08:20:00,28.75,23.299999999999997,72.0,157.5,0.0,0.15,1005.42,0.0,0.0,3.0,340.6
2024-04-03 08:30:00,29.15,23.25,70.5,135.0,0.1,0.4,1005.42,0.0,0.0,3.0,367.0
2024-04-03 08:40:00,29.45,23.5,70.5,213.75,0.0,0.0,1005.42,0.0,0.0,3.0,383.79999999999995
2024-04-03 08:50:00,29.85,23.549999999999997,69.0,225.0,0.0,0.0,1005.3199999999999,0.0,0.0,3.5,419.95
2024-04-03 09:00:00,30.15,24.0,69.5,258.75,0.0,0.0,1005.42,0.0,0.0,4.0,436.3
2024-04-03 09:10:00,30.2,24.3,70.5,157.5,0.0,0.1,1005.115,0.0,0.0,4.0,458.55
2024-04-03 09:20:00,30.25,23.7,68.0,326.25,0.0,0.0,1005.08,0.0,0.0,4.5,482.75
2024-04-03 09:30:00,30.45,24.2,69.5,247.5,0.0,0.0,1005.08,0.0,0.0,5.0,497.55
2024-04-03 09:40:00,30.700000000000003,24.4,69.0,90.0,0.0,0.1,1004.86,0.0,0.0,5.0,512.55
2024-04-03 09:50:00,31.05,24.35,67.5,168.75,0.05,0.25,1004.76,0.0,0.0,5.5,523.9
2024-04-03 10:00:00,31.35,24.35,66.5,135.0,0.05,0.30000000000000004,1004.74,0.0,0.0,6.0,541.2
2024-04-03 10:10:00,31.95,25.25,68.0,112.5,0.75,2.5,1004.605,0.0,0.0,6.0,549.6500000000001
2024-04-03 10:20:00,32.05,25.200000000000003,67.5,78.75,0.05,0.1,1004.435,0.0,0.0,7.0,590.5
2024-04-03 10:30:00,32.05,25.35,68.0,45.0,0.05,1.05,1004.4,0.0,0.0,7.0,581.55
2024-04-03 10:40:00,31.8,25.8,70.5,78.75,3.05,7.4,1004.0799999999999,0.0,0.0,7.0,565.0
2024-04-03 10:50:00,31.5,26.1,73.5,56.25,5.55,10.8,1004.06,0.0,0.0,7.0,550.15
2024-04-03 11:00:00,30.85,25.8,74.5,67.5,6.65,13.0,1003.9449999999999,0.0,0.0,7.0,545.55
2024-04-03 11:10:00,30.200000000000003,25.45,75.5,45.0,5.449999999999999,11.7,1003.895,0.0,0.0,7.0,548.4000000000001
2024-04-03 11:20:00,29.85,25.15,76.0,56.25,5.25,10.65,1003.73,0.0,0.0,7.0,553.1
2024-04-03 11:30:00,29.75,25.05,76.0,67.5,5.25,10.6,1003.4200000000001,0.0,0.0,7.5,590.15
2024-04-03 11:40:00,29.75,25.0,76.0,67.5,4.3,10.6,1003.3399999999999,0.0,0.0,8.0,621.6
2024-04-03 11:50:00,29.85,25.2,76.0,56.25,5.5,11.3,1003.255,0.0,0.0,8.0,636.15
2024-04-03 12:00:00,29.8,25.4,77.0,45.0,3.7,8.55,1003.065,0.0,0.0,8.0,680.25
2024-04-03 12:10:00,29.8,25.25,76.5,56.25,4.1,9.15,1003.05,0.0,0.0,7.0,657.0
2024-04-03 12:20:00,29.7,25.35,77.5,56.25,3.2,7.5,1002.895,0.0,0.0,7.5,706.7
2024-04-03 12:30:00,29.75,25.55,78.0,45.0,2.4,6.6000000000000005,1002.71,0.0,0.0,6.5,604.05
2024-04-03 12:40:00,29.6,25.3,78.0,78.75,1.6,4.55,1002.575,0.0,0.0,4.5,463.85
2024-04-03 12:50:00,29.6,25.3,78.0,90.0,1.55,4.9,1002.37,0.0,0.0,5.5,541.85
2024-04-03 13:00:00,29.6,25.3,78.0,56.25,0.75,3.3,1002.25,0.0,0.0,7.0,687.05
2024-04-03 13:10:00,29.7,25.4,77.5,45.0,1.3,4.0,1002.03,0.0,0.0,6.0,608.35
2024-04-03 13:20:00,29.8,25.45,77.5,67.5,0.45,2.0,1001.81,0.0,0.0,6.0,649.4
2024-04-03 13:30:00,29.9,25.55,77.5,33.75,1.15,4.15,1001.5250000000001,0.0,0.0,6.0,608.45
2024-04-03 13:40:00,30.0,25.6,77.0,45.0,1.2,4.449999999999999,1001.36,0.0,0.0,5.0,602.4
2024-04-03 13:50:00,30.15,25.549999999999997,76.5,67.5,1.95,5.0,1001.19,0.0,0.0,5.0,595.5
2024-04-03 14:00:00,30.2,25.8,77.0,56.25,3.75,7.85,1001.02,0.0,0.0,4.5,573.65
2024-04-03 14:10:00,30.25,25.6,76.0,78.75,2.15,5.5,1000.915,0.0,0.0,4.0,560.0999999999999
2024-04-03 14:20:00,30.4,25.75,76.5,56.25,1.65,5.35,1000.73,0.0,0.0,4.0,545.5
2024-04-03 14:30:00,30.45,25.9,76.5,45.0,1.9,5.949999999999999,1000.63,0.0,0.0,4.0,531.05
2024-04-03 14:40:00,30.4,25.950000000000003,77.0,22.5,1.2000000000000002,3.55,1000.51,0.0,0.0,3.0,515.95
2024-04-03 14:50:00,30.3,26.0,78.0,56.25,4.25,9.350000000000001,1000.545,0.0,0.0,3.0,501.9
2024-04-03 15:00:00,30.15,25.85,77.5,45.0,2.35,6.95,1000.34,0.0,0.0,3.0,484.2
2024-04-03 15:10:00,29.95,25.75,78.0,67.5,3.6,8.05,1000.34,0.0,0.0,3.0,476.8
2024-04-03 15:20:00,29.85,25.8,79.0,67.5,3.55,8.100000000000001,1000.34,0.0,0.0,2.0,466.15
2024-04-03 15:30:00,29.8,25.75,79.0,33.75,1.5,4.6,1000.34,0.0,0.0,2.0,447.1
2024-04-03 15:40:00,29.75,26.0,80.0,45.0,2.65,6.2,1000.34,0.0,0.0,2.0,413.0
2024-04-03 15:50:00,29.55,25.9,81.0,90.0,2.15,5.8,1000.34,0.0,0.0,2.0,347.2
2024-04-03 16:00:00,29.299999999999997,25.85,82.0,33.75,2.5,7.2,1000.34,0.0,0.0,2.0,335.5
2024-04-03 16:10:00,28.9,25.75,83.0,45.0,3.3,8.55,1000.34,0.0,0.0,1.0,271.9
2024-04-03 16:20:00,28.65,25.6,83.0,56.25,1.2,4.15,1000.34,0.0,0.0,1.0,217.60000000000002
2024-04-03 16:30:00,28.4,25.4,83.5,33.75,1.5,4.8,1000.68,0.0,0.0,1.0,140.15
2024-04-03 16:40:00,28.3,25.2,83.0,180.0,0.15000000000000002,1.45,1000.68,0.0,0.0,1.0,134.65
2024-04-03 16:50:00,28.3,25.2,83.0,33.75,0.2,1.5,1000.68,0.0,0.0,1.0,130.55
2024-04-03 17:00:00,28.2,25.15,83.5,45.0,0.4,2.4,1000.68,0.0,0.0,1.0,115.95
2024-04-03 17:10:00,28.15,25.2,84.5,33.75,0.15000000000000002,0.8,1000.68,0.0,0.0,1.0,85.85
2024-04-03 17:20:00,27.85,25.15,85.0,11.25,0.05,0.25,1000.6949999999999,0.0,0.0,1.0,62.85
2024-04-03 17:30:00,27.65,25.15,86.0,45.0,0.0,0.25,1000.6949999999999,0.0,0.0,1.0,48.05
2024-04-03 17:40:00,27.45,24.95,86.0,180.0,0.0,0.0,1000.8499999999999,0.0,0.0,0.5,35.85
2024-04-03 17:50:00,27.3,24.95,86.5,33.75,0.0,0.0,1001.02,0.0,0.0,0.0,23.4
2024-04-03 18:00:00,27.15,24.95,87.5,191.25,0.05,0.8,1001.02,0.0,0.0,0.0,9.15
2024-04-03 18:10:00,26.95,25.05,89.0,191.25,0.0,0.35,1001.19,0.0,0.0,0.0,0.9
2024-04-03 18:20:00,26.75,24.85,89.0,33.75,0.05,0.25,1001.36,0.0,0.0,0.0,0.0
2024-04-03 18:30:00,26.55,24.8,90.0,11.25,0.0,0.4,1001.5250000000001,0.0,0.0,0.0,0.0
2024-04-03 18:40:00,26.35,24.7,90.5,0.0,0.05,0.6,1002.03,0.0,0.0,0.0,0.0
2024-04-03 18:50:00,26.2,24.65,91.0,33.75,0.15000000000000002,1.15,1002.03,0.0,0.0,0.0,0.0
2024-04-03 19:00:00,26.1,24.5,91.0,33.75,0.15,1.15,1002.03,0.0,0.0,0.0,0.0
2024-04-03 19:10:00,26.0,24.4,91.0,0.0,0.35,2.25,1002.03,0.0,0.0,0.0,0.0
2024-04-03 19:20:00,25.9,24.35,91.5,0.0,0.44999999999999996,1.95,1002.37,0.0,0.0,0.0,0.0
2024-04-03 19:30:00,25.8,24.35,92.0,11.25,0.25,1.25,1002.37,0.0,0.0,0.0,0.0
2024-04-03 19:40:00,25.8,24.2,91.0,56.25,0.1,0.7,1002.37,0.0,0.0,0.0,0.0
2024-04-03 19:50:00,25.7,24.1,91.0,180.0,0.1,0.45,1002.71,0.0,0.0,0.0,0.0
2024-04-03 20:00:00,25.65,24.05,91.0,202.5,0.6,1.15,1002.71,0.0,0.0,0.0,0.0
2024-04-03 20:10:00,25.6,23.9,90.0,22.5,0.3,1.05,1003.05,0.0,0.0,0.0,0.0
2024-04-03 20:20:00,25.6,23.9,90.0,11.25,0.05,0.6,1003.05,0.0,0.0,0.0,0.0
2024-04-03 20:30:00,25.6,23.9,90.0,33.75,0.15000000000000002,0.55,1003.05,0.0,0.0,0.0,0.0
2024-04-03 20:40:00,25.6,23.9,90.0,0.0,0.0,0.15,1003.39,0.0,0.0,0.0,0.0
2024-04-03 20:50:00,25.6,23.9,90.0,292.5,0.1,0.55,1003.39,0.0,0.0,0.0,0.0
2024-04-03 21:00:00,25.6,23.85,89.5,0.0,0.15,0.55,1003.39,0.0,0.0,0.0,0.0
2024-04-03 21:10:00,25.6,23.7,89.0,247.5,0.7000000000000001,2.65,1003.56,0.0,0.0,0.0,0.0
2024-04-03 21:20:00,25.65,23.55,88.0,180.0,0.05,0.1,1003.73,0.0,0.0,0.0,0.0
2024-04-03 21:30:00,25.75,23.65,88.0,101.24999999999999,0.35,2.6,1003.73,0.0,0.0,0.0,0.0
2024-04-03 21:40:00,25.8,23.55,87.0,22.5,0.15,0.8999999999999999,1003.73,0.0,0.0,0.0,0.0
2024-04-03 21:50:00,25.85,23.6,87.0,180.0,0.05,0.35,1003.73,0.0,0.0,0.0,0.0
2024-04-03 22:00:00,25.85,23.6,87.0,11.25,0.35,1.55,1003.73,0.0,0.0,0.0,0.0
2024-04-03 22:10:00,25.9,23.8,88.0,146.25,0.1,0.45,1003.73,0.0,0.0,0.0,0.0
2024-04-03 22:20:00,25.9,23.8,88.0,0.0,0.0,0.0,1003.44,0.0,0.0,0.0,0.0
2024-04-03 22:30:00,25.9,23.75,88.0,22.5,0.0,0.35,1003.73,0.0,0.0,0.0,0.0
2024-04-03 22:40:00,25.9,23.6,87.0,0.0,0.05,0.30000000000000004,1003.49,0.0,0.0,0.0,0.0
2024-04-03 22:50:00,25.95,23.5,86.0,11.25,0.15,0.7000000000000001,1003.39,0.0,0.0,0.0,0.0
2024-04-03 23:00:00,26.05,23.55,86.0,22.5,0.05,0.35,1003.39,0.0,0.0,0.0,0.0
2024-04-03 23:10:00,26.1,23.5,85.5,33.75,0.0,0.0,1003.575,0.0,0.0,0.0,0.0
2024-04-03 23:20:00,26.15,23.549999999999997,85.5,90.0,0.0,0.0,1003.73,0.0,0.0,0.0,0.0
2024-04-03 23:30:00,26.05,23.200000000000003,84.0,11.25,0.1,0.44999999999999996,1004.06,0.0,0.0,0.0,0.0
2024-04-03 23:40:00,25.95,23.15,84.5,33.75,0.05,0.15,1003.73,0.0,0.0,0.0,0.0
2024-04-03 23:50:00,25.9,23.2,85.0,0.0,0.15000000000000002,0.8500000000000001,1003.73,0.0,0.0,0.0,0.0
2024-04-04 00:00:00,25.9,23.1,84.5,22.5,0.9,3.25,1003.73,0.0,0.0,0.0,0.0
2024-04-04 00:10:00,25.9,23.0,84.0,0.0,0.75,3.25,1004.06,0.0,0.0,0.0,0.0
2024-04-04 00:20:00,25.9,23.0,84.0,168.75,0.15,0.9,1004.06,0.0,0.0,0.0,0.0
2024-04-04 00:30:00,25.9,23.0,84.0,168.75,0.7000000000000001,2.45,1003.895,0.0,0.0,0.0,0.0
2024-04-04 00:40:00,25.9,23.0,84.0,0.0,0.7,2.6500000000000004,1003.745,0.0,0.0,0.0,0.0
2024-04-04 00:50:00,25.9,23.0,84.0,33.75,0.6000000000000001,2.3499999999999996,1003.73,0.0,0.0,0.0,0.0
2024-04-04 01:00:00,25.9,23.0,84.0,33.75,0.25,0.95,1003.73,0.0,0.0,0.0,0.0
2024-04-04 01:10:00,25.8,22.75,83.0,180.0,0.75,3.6,1003.73,0.0,0.0,0.0,0.0
2024-04-04 01:20:00,25.75,22.55,82.5,168.75,0.4,2.05,1003.73,0.0,0.0,0.0,0.0
2024-04-04 01:30:00,25.7,23.05,85.0,326.25,0.4,1.55,1003.73,0.0,0.0,0.0,0.0
2024-04-04 01:40:00,25.8,23.6,87.5,168.75,0.35,1.2999999999999998,1003.73,0.0,0.0,0.0,0.0
2024-04-04 01:50:00,25.8,23.7,88.0,11.25,0.1,0.5,1003.73,0.0,0.0,0.0,0.0
2024-04-04 02:00:00,25.75,23.299999999999997,86.5,56.25,0.15,0.95,1003.73,0.0,0.0,0.0,0.0
2024-04-04 02:10:00,25.7,23.2,86.0,337.5,0.0,0.2,1003.73,0.0,0.0,0.0,0.0
2024-04-04 02:20:00,25.7,22.75,84.0,326.25,0.0,0.0,1003.4200000000001,0.0,0.0,0.0,0.0
2024-04-04 02:30:00,25.7,22.35,82.0,315.0,0.0,0.0,1003.39,0.0,0.0,0.0,0.0
2024-04-04 02:40:00,25.65,22.35,82.5,303.75,0.0,0.0,1003.575,0.0,0.0,0.0,0.0
2024-04-04 02:50:00,25.7,22.700000000000003,83.5,112.5,0.0,0.0,1003.39,0.0,0.0,0.0,0.0
